Iteration, Temperature, Current, Candidate, BCandidate, Best
14570503, 36.7561, 1164, 1210, 923, 908
14574004, 36.7561, 1300, 1398, 923, 908
14577505, 36.7561, 1161, 1144, 923, 908
14581006, 36.7561, 1229, 1192, 923, 908
14584507, 36.7561, 1286, 1289, 923, 908
14588008, 36.7561, 1123, 1194, 923, 908
14591509, 36.7561, 1293, 1350, 923, 908
14595000, 36.5724, 1265, 1296, 923, 908
14598501, 36.5724, 1239, 1239, 923, 908
14602002, 36.5724, 1219, 1251, 923, 908
14605503, 36.5724, 1317, 1317, 923, 908
14609004, 36.5724, 1164, 1223, 923, 908
14612505, 36.5724, 1209, 1252, 923, 908
14616006, 36.5724, 1353, 1376, 923, 908
14619507, 36.5724, 1211, 1235, 923, 908
14623008, 36.5724, 1176, 1197, 923, 908
14626509, 36.5724, 1382, 1340, 923, 908
14630000, 36.3895, 1220, 1198, 923, 908
14633501, 36.3895, 1265, 1241, 923, 908
14637002, 36.3895, 1267, 1274, 923, 908
14640503, 36.3895, 1256, 1268, 923, 908
14644004, 36.3895, 1280, 1282, 923, 908
14647505, 36.3895, 1236, 1244, 923, 908
14651006, 36.3895, 1309, 1317, 923, 908
14654507, 36.3895, 1167, 1165, 923, 908
14658008, 36.3895, 1216, 1202, 923, 908
14661509, 36.3895, 1281, 1293, 923, 908
14665000, 36.2076, 1309, 1327, 923, 908
14668501, 36.2076, 1311, 1304, 923, 908
14672002, 36.2076, 1196, 1220, 923, 908
14675503, 36.2076, 1203, 1239, 923, 908
14679004, 36.2076, 1273, 1257, 923, 908
14682505, 36.2076, 1236, 1232, 923, 908
14686006, 36.2076, 1377, 1389, 923, 908
14689507, 36.2076, 1307, 1298, 923, 908
14693008, 36.2076, 1248, 1242, 923, 908
14696509, 36.2076, 1347, 1389, 923, 908
14700000, 36.0265, 1309, 1289, 923, 908
14703501, 36.0265, 1096, 1088, 923, 908
14707002, 36.0265, 1291, 1257, 923, 908
14710503, 36.0265, 1321, 1311, 923, 908
14714004, 36.0265, 1142, 1210, 923, 908
14717505, 36.0265, 1243, 1257, 923, 908
14721006, 36.0265, 1355, 1352, 923, 908
14724507, 36.0265, 1131, 1139, 923, 908
14728008, 36.0265, 1275, 1263, 923, 908
14731509, 36.0265, 1264, 1272, 923, 908
14735000, 35.8464, 1245, 1243, 923, 908
14738501, 35.8464, 1248, 1268, 923, 908
14742002, 35.8464, 1119, 1137, 923, 908
14745503, 35.8464, 1281, 1265, 923, 908
14749004, 35.8464, 1369, 1372, 923, 908
14752505, 35.8464, 1201, 1289, 923, 908
14756006, 35.8464, 1299, 1288, 923, 908
14759507, 35.8464, 1213, 1231, 923, 908
14763008, 35.8464, 1380, 1368, 923, 908
14766509, 35.8464, 1210, 1247, 923, 908
14770000, 35.6672, 1341, 1386, 923, 908
14773501, 35.6672, 1265, 1250, 923, 908
14777002, 35.6672, 1245, 1264, 923, 908
14780503, 35.6672, 1221, 1265, 923, 908
14784004, 35.6672, 1307, 1310, 923, 908
14787505, 35.6672, 1184, 1172, 923, 908
14791006, 35.6672, 1307, 1373, 923, 908
14794507, 35.6672, 1260, 1249, 923, 908
14798008, 35.6672, 1214, 1365, 923, 908
14801509, 35.6672, 1329, 1328, 923, 908
14805000, 35.4888, 1123, 1121, 923, 908
14808501, 35.4888, 1269, 1338, 923, 908
14812002, 35.4888, 1231, 1309, 923, 908
14815503, 35.4888, 1204, 1206, 923, 908
14819004, 35.4888, 1175, 1300, 923, 908
14822505, 35.4888, 1245, 1280, 923, 908
14826006, 35.4888, 1299, 1322, 923, 908
14829507, 35.4888, 1301, 1316, 923, 908
14833008, 35.4888, 1299, 1314, 923, 908
14836509, 35.4888, 1257, 1292, 923, 908
14840000, 35.3114, 1180, 1210, 923, 908
14843501, 35.3114, 1253, 1255, 923, 908
14847002, 35.3114, 1311, 1347, 923, 908
14850503, 35.3114, 1297, 1302, 923, 908
14854004, 35.3114, 1387, 1381, 923, 908
14857505, 35.3114, 1234, 1258, 923, 908
14861006, 35.3114, 1246, 1277, 923, 908
14864507, 35.3114, 1123, 1130, 923, 908
14868008, 35.3114, 1248, 1247, 923, 908
14871509, 35.3114, 1208, 1268, 923, 908
14875000, 35.1348, 1212, 1232, 923, 908
14878501, 35.1348, 1260, 1248, 923, 908
14882002, 35.1348, 1422, 1421, 923, 908
14885503, 35.1348, 1118, 1136, 923, 908
14889004, 35.1348, 1227, 1258, 923, 908
14892505, 35.1348, 1257, 1268, 923, 908
14896006, 35.1348, 1173, 1132, 923, 908
14899507, 35.1348, 1239, 1258, 923, 908
14903008, 35.1348, 1226, 1224, 923, 908
14906509, 35.1348, 1195, 1213, 923, 908
14910000, 34.9591, 1305, 1318, 923, 908
14913501, 34.9591, 1196, 1252, 923, 908
14917002, 34.9591, 1301, 1282, 923, 908
14920503, 34.9591, 1342, 1347, 923, 908
14924004, 34.9591, 1289, 1318, 923, 908
14927505, 34.9591, 1292, 1284, 923, 908
14931006, 34.9591, 1156, 1252, 923, 908
14934507, 34.9591, 1341, 1316, 923, 908
14938008, 34.9591, 1277, 1293, 923, 908
14941509, 34.9591, 1225, 1215, 923, 908
14945000, 34.7843, 1199, 1196, 923, 908
14948501, 34.7843, 1395, 1383, 923, 908
14952002, 34.7843, 1294, 1246, 923, 908
14955503, 34.7843, 1211, 1294, 923, 908
14959004, 34.7843, 1253, 1228, 923, 908
14962505, 34.7843, 1339, 1332, 923, 908
14966006, 34.7843, 1130, 1162, 923, 908
14969507, 34.7843, 1303, 1259, 923, 908
14973008, 34.7843, 1240, 1214, 923, 908
14976509, 34.7843, 1114, 1142, 923, 908
14980000, 34.6104, 1074, 1079, 923, 908
14983501, 34.6104, 1103, 1241, 923, 908
14987002, 34.6104, 1219, 1224, 923, 908
14990503, 34.6104, 1197, 1223, 923, 908
14994004, 34.6104, 1353, 1433, 923, 908
14997505, 34.6104, 1252, 1286, 923, 908
15001006, 34.6104, 1190, 1278, 923, 908
15004507, 34.6104, 1286, 1268, 923, 908
15008008, 34.6104, 1312, 1316, 923, 908
15011509, 34.6104, 1261, 1300, 923, 908
15015000, 34.4374, 1159, 1167, 923, 908
15018501, 34.4374, 1154, 1174, 923, 908
15022002, 34.4374, 1215, 1224, 923, 908
15025503, 34.4374, 1219, 1293, 923, 908
15029004, 34.4374, 1205, 1195, 923, 908
15032505, 34.4374, 1199, 1312, 923, 908
15034694, 34.4374, 987, 922, 922, 908
15034698, 34.4374, 922, 893, 893, 908
15034698, 34.4374, 893, 893, 893, 893
15036006, 34.4374, 1241, 1306, 893, 893
15039507, 34.4374, 1277, 1311, 893, 893
15043008, 34.4374, 1240, 1221, 893, 893
15046509, 34.4374, 1279, 1214, 893, 893
15050000, 34.2652, 1420, 1373, 893, 893
15053501, 34.2652, 1218, 1175, 893, 893
15057002, 34.2652, 1258, 1260, 893, 893
15060503, 34.2652, 1324, 1306, 893, 893
15064004, 34.2652, 1133, 1064, 893, 893
15067505, 34.2652, 1177, 1225, 893, 893
15071006, 34.2652, 1272, 1309, 893, 893
15074507, 34.2652, 1267, 1367, 893, 893
15078008, 34.2652, 1312, 1433, 893, 893
15081509, 34.2652, 1335, 1297, 893, 893
15085000, 34.0939, 1205, 1255, 893, 893
15088501, 34.0939, 1186, 1210, 893, 893
15092002, 34.0939, 1316, 1311, 893, 893
15095503, 34.0939, 1310, 1297, 893, 893
15099004, 34.0939, 1262, 1320, 893, 893
15102505, 34.0939, 1277, 1330, 893, 893
15106006, 34.0939, 1288, 1289, 893, 893
15109507, 34.0939, 1137, 1211, 893, 893
15113008, 34.0939, 1298, 1329, 893, 893
15116509, 34.0939, 1202, 1199, 893, 893
15120000, 33.9234, 1274, 1266, 893, 893
15123501, 33.9234, 1193, 1223, 893, 893
15127002, 33.9234, 1267, 1265, 893, 893
15130503, 33.9234, 1156, 1212, 893, 893
15134004, 33.9234, 1211, 1307, 893, 893
15137505, 33.9234, 1123, 1162, 893, 893
15141006, 33.9234, 1323, 1265, 893, 893
15144507, 33.9234, 1237, 1251, 893, 893
15148008, 33.9234, 1200, 1191, 893, 893
15151509, 33.9234, 1249, 1270, 893, 893
15155000, 33.7538, 1287, 1261, 893, 893
15158501, 33.7538, 1263, 1252, 893, 893
15162002, 33.7538, 1216, 1236, 893, 893
15165503, 33.7538, 1252, 1204, 893, 893
15169004, 33.7538, 1291, 1248, 893, 893
15172505, 33.7538, 1169, 1188, 893, 893
15176006, 33.7538, 1287, 1281, 893, 893
15179507, 33.7538, 1305, 1352, 893, 893
15183008, 33.7538, 1173, 1207, 893, 893
15186509, 33.7538, 1211, 1238, 893, 893
15190000, 33.5850, 1156, 1212, 893, 893
15193501, 33.5850, 1212, 1254, 893, 893
15197002, 33.5850, 1158, 1171, 893, 893
15200503, 33.5850, 1167, 1202, 893, 893
15204004, 33.5850, 1230, 1294, 893, 893
15207505, 33.5850, 1226, 1325, 893, 893
15211006, 33.5850, 1392, 1411, 893, 893
15214507, 33.5850, 1257, 1265, 893, 893
15218008, 33.5850, 1261, 1287, 893, 893
15221509, 33.5850, 1317, 1318, 893, 893
15225000, 33.4171, 1204, 1279, 893, 893
15228501, 33.4171, 1276, 1279, 893, 893
15232002, 33.4171, 1240, 1253, 893, 893
15235503, 33.4171, 1190, 1311, 893, 893
15239004, 33.4171, 1176, 1221, 893, 893
15242505, 33.4171, 1291, 1347, 893, 893
15246006, 33.4171, 1287, 1318, 893, 893
15249507, 33.4171, 1318, 1335, 893, 893
15253008, 33.4171, 1174, 1244, 893, 893
15256509, 33.4171, 1260, 1278, 893, 893
15260000, 33.2500, 1177, 1181, 893, 893
15263501, 33.2500, 1181, 1168, 893, 893
15267002, 33.2500, 1150, 1192, 893, 893
15270503, 33.2500, 1415, 1411, 893, 893
15274004, 33.2500, 1194, 1277, 893, 893
15277505, 33.2500, 1240, 1320, 893, 893
15281006, 33.2500, 1132, 1104, 893, 893
15284507, 33.2500, 1392, 1394, 893, 893
15288008, 33.2500, 1302, 1307, 893, 893
15291509, 33.2500, 1213, 1213, 893, 893
15295000, 33.0837, 1283, 1269, 893, 893
15298501, 33.0837, 1377, 1338, 893, 893
15302002, 33.0837, 1264, 1268, 893, 893
15305503, 33.0837, 1244, 1289, 893, 893
15309004, 33.0837, 1363, 1351, 893, 893
15312505, 33.0837, 1211, 1169, 893, 893
15316006, 33.0837, 1311, 1311, 893, 893
15319507, 33.0837, 1218, 1226, 893, 893
15323008, 33.0837, 1285, 1252, 893, 893
15326509, 33.0837, 1235, 1233, 893, 893
15330000, 32.9183, 1261, 1245, 893, 893
15333501, 32.9183, 1226, 1254, 893, 893
15337002, 32.9183, 1329, 1324, 893, 893
15340503, 32.9183, 1211, 1218, 893, 893
15344004, 32.9183, 1286, 1267, 893, 893
15347505, 32.9183, 1278, 1317, 893, 893
15351006, 32.9183, 1270, 1326, 893, 893
15354507, 32.9183, 1224, 1254, 893, 893
15358008, 32.9183, 1187, 1129, 893, 893
15361509, 32.9183, 1172, 1303, 893, 893
15365000, 32.7537, 1273, 1242, 893, 893
15368501, 32.7537, 1301, 1330, 893, 893
15372002, 32.7537, 1287, 1278, 893, 893
15375503, 32.7537, 1294, 1349, 893, 893
15379004, 32.7537, 1331, 1342, 893, 893
15382505, 32.7537, 1235, 1262, 893, 893
15386006, 32.7537, 1197, 1194, 893, 893
15389507, 32.7537, 1279, 1310, 893, 893
15393008, 32.7537, 1222, 1305, 893, 893
15396509, 32.7537, 1230, 1196, 893, 893
15400000, 32.5900, 1167, 1172, 893, 893
15403501, 32.5900, 1264, 1338, 893, 893
15407002, 32.5900, 1225, 1247, 893, 893
15410503, 32.5900, 1248, 1243, 893, 893
15414004, 32.5900, 1454, 1376, 893, 893
15417505, 32.5900, 1385, 1349, 893, 893
15421006, 32.5900, 1287, 1343, 893, 893
15424507, 32.5900, 1191, 1188, 893, 893
15428008, 32.5900, 1229, 1250, 893, 893
15431509, 32.5900, 1247, 1251, 893, 893
15435000, 32.4270, 1375, 1375, 893, 893
15438501, 32.4270, 1232, 1261, 893, 893
15442002, 32.4270, 1084, 1139, 893, 893
15445503, 32.4270, 1170, 1157, 893, 893
15449004, 32.4270, 1276, 1354, 893, 893
15452505, 32.4270, 1264, 1274, 893, 893
15456006, 32.4270, 1213, 1258, 893, 893
15459507, 32.4270, 1348, 1363, 893, 893
15463008, 32.4270, 1137, 1095, 893, 893
15466509, 32.4270, 1087, 1114, 893, 893
15470000, 32.2649, 1261, 1289, 893, 893
15473501, 32.2649, 1274, 1302, 893, 893
15477002, 32.2649, 1233, 1219, 893, 893
15480503, 32.2649, 1281, 1274, 893, 893
15484004, 32.2649, 1289, 1267, 893, 893
15487505, 32.2649, 1321, 1290, 893, 893
15491006, 32.2649, 1223, 1285, 893, 893
15494507, 32.2649, 1165, 1256, 893, 893
15498008, 32.2649, 1081, 1121, 893, 893
15501509, 32.2649, 1137, 1137, 893, 893
15505000, 32.1036, 1246, 1233, 893, 893
15508501, 32.1036, 1347, 1396, 893, 893
15512002, 32.1036, 1152, 1172, 893, 893
15515503, 32.1036, 1218, 1218, 893, 893
15519004, 32.1036, 1261, 1264, 893, 893
15522505, 32.1036, 1236, 1233, 893, 893
15526006, 32.1036, 1175, 1177, 893, 893
15529507, 32.1036, 1306, 1341, 893, 893
15533008, 32.1036, 1313, 1342, 893, 893
15536509, 32.1036, 1210, 1190, 893, 893
15540000, 31.9430, 1264, 1220, 893, 893
15543501, 31.9430, 1336, 1335, 893, 893
15547002, 31.9430, 1172, 1151, 893, 893
15550503, 31.9430, 1251, 1285, 893, 893
15554004, 31.9430, 1354, 1351, 893, 893
15557505, 31.9430, 1183, 1223, 893, 893
15561006, 31.9430, 1239, 1256, 893, 893
15564507, 31.9430, 1329, 1421, 893, 893
15568008, 31.9430, 1113, 1141, 893, 893
15571509, 31.9430, 1301, 1360, 893, 893
15575000, 31.7833, 1284, 1246, 893, 893
15578501, 31.7833, 1271, 1272, 893, 893
15582002, 31.7833, 1143, 1253, 893, 893
15585503, 31.7833, 1145, 1262, 893, 893
15589004, 31.7833, 1206, 1258, 893, 893
15592505, 31.7833, 1166, 1211, 893, 893
15596006, 31.7833, 1283, 1302, 893, 893
15599507, 31.7833, 1318, 1330, 893, 893
15603008, 31.7833, 1283, 1322, 893, 893
15606509, 31.7833, 1245, 1297, 893, 893
15610000, 31.6244, 1140, 1158, 893, 893
15613501, 31.6244, 1146, 1156, 893, 893
15617002, 31.6244, 1106, 1214, 893, 893
15620503, 31.6244, 1190, 1188, 893, 893
15624004, 31.6244, 1223, 1185, 893, 893
15627505, 31.6244, 1271, 1329, 893, 893
15631006, 31.6244, 1163, 1160, 893, 893
15634507, 31.6244, 1226, 1203, 893, 893
15638008, 31.6244, 1218, 1209, 893, 893
15641509, 31.6244, 1258, 1254, 893, 893
15645000, 31.4663, 1269, 1266, 893, 893
15648501, 31.4663, 1174, 1151, 893, 893
15652002, 31.4663, 1272, 1362, 893, 893
15655503, 31.4663, 1216, 1224, 893, 893
15659004, 31.4663, 1252, 1311, 893, 893
15662505, 31.4663, 1188, 1204, 893, 893
15666006, 31.4663, 1237, 1296, 893, 893
15669507, 31.4663, 1180, 1247, 893, 893
15673008, 31.4663, 1279, 1271, 893, 893
15676509, 31.4663, 1168, 1207, 893, 893
15680000, 31.3090, 1261, 1260, 893, 893
15683501, 31.3090, 1258, 1320, 893, 893
15687002, 31.3090, 1201, 1281, 893, 893
15690503, 31.3090, 1377, 1346, 893, 893
15694004, 31.3090, 1233, 1286, 893, 893
15697505, 31.3090, 1271, 1269, 893, 893
15701006, 31.3090, 1209, 1255, 893, 893
15704507, 31.3090, 1188, 1141, 893, 893
15708008, 31.3090, 1243, 1233, 893, 893
15711509, 31.3090, 1260, 1343, 893, 893
15715000, 31.1524, 1335, 1332, 893, 893
15718501, 31.1524, 1073, 1087, 893, 893
15722002, 31.1524, 1179, 1166, 893, 893
15725503, 31.1524, 1269, 1256, 893, 893
15729004, 31.1524, 1116, 1096, 893, 893
15732505, 31.1524, 1181, 1278, 893, 893
15736006, 31.1524, 1077, 1073, 893, 893
15739507, 31.1524, 1181, 1215, 893, 893
15743008, 31.1524, 1182, 1253, 893, 893
15746509, 31.1524, 1270, 1281, 893, 893
15750000, 30.9966, 1288, 1277, 893, 893
15753501, 30.9966, 1127, 1199, 893, 893
15757002, 30.9966, 1219, 1218, 893, 893
15760503, 30.9966, 1287, 1265, 893, 893
15764004, 30.9966, 1243, 1250, 893, 893
15767505, 30.9966, 1117, 1127, 893, 893
15771006, 30.9966, 1134, 1196, 893, 893
15774507, 30.9966, 1177, 1233, 893, 893
15778008, 30.9966, 1262, 1280, 893, 893
15781509, 30.9966, 1285, 1288, 893, 893
15785000, 30.8417, 1279, 1255, 893, 893
15788501, 30.8417, 1095, 1178, 893, 893
15792002, 30.8417, 1277, 1296, 893, 893
15795503, 30.8417, 1214, 1234, 893, 893
15799004, 30.8417, 1157, 1227, 893, 893
15802505, 30.8417, 1268, 1360, 893, 893
15806006, 30.8417, 1172, 1178, 893, 893
15809507, 30.8417, 1179, 1174, 893, 893
15813008, 30.8417, 1139, 1379, 893, 893
15816509, 30.8417, 1132, 1178, 893, 893
15820000, 30.6875, 1240, 1263, 893, 893
15823501, 30.6875, 1108, 1153, 893, 893
15827002, 30.6875, 1290, 1290, 893, 893
15830503, 30.6875, 1191, 1207, 893, 893
15834004, 30.6875, 1315, 1307, 893, 893
15837505, 30.6875, 1274, 1298, 893, 893
15841006, 30.6875, 1310, 1354, 893, 893
15844507, 30.6875, 1265, 1306, 893, 893
15848008, 30.6875, 1127, 1126, 893, 893
15851509, 30.6875, 1319, 1325, 893, 893
15855000, 30.5340, 1275, 1279, 893, 893
15858501, 30.5340, 1100, 1116, 893, 893
15862002, 30.5340, 1155, 1208, 893, 893
15865503, 30.5340, 1214, 1216, 893, 893
15869004, 30.5340, 1335, 1429, 893, 893
15872505, 30.5340, 1168, 1152, 893, 893
15876006, 30.5340, 1221, 1250, 893, 893
15879507, 30.5340, 1190, 1171, 893, 893
15883008, 30.5340, 1224, 1265, 893, 893
15886509, 30.5340, 1262, 1209, 893, 893
15890000, 30.3813, 1219, 1263, 893, 893
15893501, 30.3813, 1274, 1359, 893, 893
15897002, 30.3813, 1105, 1182, 893, 893
15900503, 30.3813, 1333, 1352, 893, 893
15904004, 30.3813, 1232, 1234, 893, 893
15907505, 30.3813, 1190, 1228, 893, 893
15911006, 30.3813, 1199, 1196, 893, 893
15914507, 30.3813, 1194, 1201, 893, 893
15918008, 30.3813, 1249, 1240, 893, 893
15921509, 30.3813, 1146, 1150, 893, 893
15925000, 30.2294, 1189, 1192, 893, 893
15928501, 30.2294, 1272, 1317, 893, 893
15932002, 30.2294, 1191, 1219, 893, 893
15935503, 30.2294, 1195, 1310, 893, 893
15939004, 30.2294, 1330, 1358, 893, 893
15942505, 30.2294, 1245, 1327, 893, 893
15946006, 30.2294, 1192, 1213, 893, 893
15949507, 30.2294, 1222, 1242, 893, 893
15953008, 30.2294, 1374, 1360, 893, 893
15956509, 30.2294, 1187, 1214, 893, 893
15960000, 30.0783, 1054, 1044, 893, 893
15963501, 30.0783, 1282, 1312, 893, 893
15967002, 30.0783, 1302, 1320, 893, 893
15970503, 30.0783, 1269, 1247, 893, 893
15974004, 30.0783, 1272, 1265, 893, 893
15977505, 30.0783, 1195, 1201, 893, 893
15981006, 30.0783, 1144, 1281, 893, 893
15984507, 30.0783, 1246, 1238, 893, 893
15988008, 30.0783, 1343, 1332, 893, 893
15991509, 30.0783, 1368, 1360, 893, 893
15995000, 29.9279, 1468, 1456, 893, 893
15998501, 29.9279, 1206, 1339, 893, 893
16002002, 29.9279, 1071, 1088, 893, 893
16005503, 29.9279, 1249, 1328, 893, 893
16009004, 29.9279, 1179, 1144, 893, 893
16012505, 29.9279, 1103, 1138, 893, 893
16016006, 29.9279, 1243, 1242, 893, 893
16019507, 29.9279, 1138, 1290, 893, 893
16023008, 29.9279, 1352, 1351, 893, 893
16026509, 29.9279, 1277, 1240, 893, 893
16030000, 29.7783, 1241, 1242, 893, 893
16033501, 29.7783, 1278, 1336, 893, 893
16037002, 29.7783, 1226, 1213, 893, 893
16040503, 29.7783, 1235, 1241, 893, 893
16044004, 29.7783, 1159, 1181, 893, 893
16047505, 29.7783, 1276, 1286, 893, 893
16051006, 29.7783, 1166, 1161, 893, 893
16054507, 29.7783, 1258, 1256, 893, 893
16058008, 29.7783, 1109, 1142, 893, 893
16061509, 29.7783, 1360, 1435, 893, 893
16065000, 29.6294, 1218, 1236, 893, 893
16068501, 29.6294, 1141, 1165, 893, 893
16072002, 29.6294, 1411, 1448, 893, 893
16075503, 29.6294, 1295, 1282, 893, 893
16079004, 29.6294, 1195, 1230, 893, 893
16082505, 29.6294, 1311, 1334, 893, 893
16086006, 29.6294, 1210, 1219, 893, 893
16089507, 29.6294, 1222, 1258, 893, 893
16093008, 29.6294, 1223, 1270, 893, 893
16096509, 29.6294, 1202, 1194, 893, 893
16100000, 29.4812, 1269, 1278, 893, 893
16103501, 29.4812, 1179, 1307, 893, 893
16107002, 29.4812, 1194, 1176, 893, 893
16110503, 29.4812, 1192, 1321, 893, 893
16114004, 29.4812, 1239, 1244, 893, 893
16117505, 29.4812, 1182, 1325, 893, 893
16121006, 29.4812, 1174, 1258, 893, 893
16124507, 29.4812, 1151, 1156, 893, 893
16128008, 29.4812, 1139, 1137, 893, 893
16131509, 29.4812, 1312, 1344, 893, 893
16135000, 29.3338, 1221, 1218, 893, 893
16138501, 29.3338, 1199, 1255, 893, 893
16142002, 29.3338, 1292, 1283, 893, 893
16145503, 29.3338, 1318, 1312, 893, 893
16149004, 29.3338, 1334, 1322, 893, 893
16152505, 29.3338, 1250, 1288, 893, 893
16156006, 29.3338, 1304, 1283, 893, 893
16159507, 29.3338, 1154, 1180, 893, 893
16163008, 29.3338, 1203, 1281, 893, 893
16166509, 29.3338, 1275, 1360, 893, 893
16170000, 29.1872, 1153, 1139, 893, 893
16173501, 29.1872, 1205, 1191, 893, 893
16177002, 29.1872, 1261, 1399, 893, 893
16180503, 29.1872, 1320, 1336, 893, 893
16184004, 29.1872, 1207, 1215, 893, 893
16187505, 29.1872, 1268, 1255, 893, 893
16191006, 29.1872, 1363, 1355, 893, 893
16194507, 29.1872, 1259, 1268, 893, 893
16198008, 29.1872, 1224, 1246, 893, 893
16201509, 29.1872, 1165, 1192, 893, 893
16205000, 29.0412, 1295, 1292, 893, 893
16208501, 29.0412, 1061, 1065, 893, 893
16212002, 29.0412, 1219, 1205, 893, 893
16215503, 29.0412, 1262, 1285, 893, 893
16219004, 29.0412, 1217, 1188, 893, 893
16222505, 29.0412, 1096, 1170, 893, 893
16226006, 29.0412, 1140, 1228, 893, 893
16229507, 29.0412, 1201, 1245, 893, 893
16233008, 29.0412, 1242, 1301, 893, 893
16236509, 29.0412, 1158, 1173, 893, 893
16240000, 28.8960, 1169, 1184, 893, 893
16243501, 28.8960, 1108, 1120, 893, 893
16247002, 28.8960, 1209, 1206, 893, 893
16250503, 28.8960, 1137, 1193, 893, 893
16254004, 28.8960, 1112, 1160, 893, 893
16257505, 28.8960, 1174, 1284, 893, 893
16261006, 28.8960, 1181, 1208, 893, 893
16264507, 28.8960, 1134, 1127, 893, 893
16268008, 28.8960, 1125, 1144, 893, 893
16271509, 28.8960, 1147, 1176, 893, 893
16275000, 28.7515, 1260, 1322, 893, 893
16278501, 28.7515, 1209, 1231, 893, 893
16282002, 28.7515, 1218, 1216, 893, 893
16285503, 28.7515, 1219, 1349, 893, 893
16289004, 28.7515, 1202, 1226, 893, 893
16292505, 28.7515, 1245, 1234, 893, 893
16296006, 28.7515, 1081, 1113, 893, 893
16299507, 28.7515, 1134, 1169, 893, 893
16303008, 28.7515, 1349, 1414, 893, 893
16306509, 28.7515, 1179, 1207, 893, 893
16310000, 28.6078, 1203, 1181, 893, 893
16313501, 28.6078, 1212, 1296, 893, 893
16317002, 28.6078, 1231, 1239, 893, 893
16320503, 28.6078, 1275, 1305, 893, 893
16324004, 28.6078, 1096, 1216, 893, 893
16327505, 28.6078, 1143, 1111, 893, 893
16331006, 28.6078, 1217, 1309, 893, 893
16334507, 28.6078, 1171, 1159, 893, 893
16338008, 28.6078, 1238, 1242, 893, 893
16341509, 28.6078, 1223, 1220, 893, 893
16345000, 28.4647, 1224, 1238, 893, 893
16348501, 28.4647, 1085, 1129, 893, 893
16352002, 28.4647, 1196, 1215, 893, 893
16355503, 28.4647, 1409, 1366, 893, 893
16359004, 28.4647, 1079, 1181, 893, 893
16362505, 28.4647, 1232, 1304, 893, 893
16366006, 28.4647, 1248, 1231, 893, 893
16369507, 28.4647, 1363, 1369, 893, 893
16373008, 28.4647, 1132, 1132, 893, 893
16376509, 28.4647, 1237, 1304, 893, 893
16380000, 28.3224, 1174, 1174, 893, 893
16383501, 28.3224, 1216, 1213, 893, 893
16387002, 28.3224, 1249, 1246, 893, 893
16390503, 28.3224, 1229, 1302, 893, 893
16394004, 28.3224, 1196, 1247, 893, 893
16397505, 28.3224, 1196, 1229, 893, 893
16401006, 28.3224, 1186, 1178, 893, 893
16404507, 28.3224, 1292, 1305, 893, 893
16408008, 28.3224, 1213, 1275, 893, 893
16411509, 28.3224, 1186, 1191, 893, 893
16415000, 28.1808, 1332, 1324, 893, 893
16418501, 28.1808, 1110, 1117, 893, 893
16422002, 28.1808, 1201, 1260, 893, 893
16425503, 28.1808, 1241, 1276, 893, 893
16429004, 28.1808, 1230, 1206, 893, 893
16432505, 28.1808, 1176, 1211, 893, 893
16436006, 28.1808, 1224, 1312, 893, 893
16439507, 28.1808, 1047, 1115, 893, 893
16443008, 28.1808, 1262, 1270, 893, 893
16446509, 28.1808, 1231, 1248, 893, 893
16450000, 28.0399, 1330, 1364, 893, 893
16453501, 28.0399, 1317, 1383, 893, 893
16457002, 28.0399, 1185, 1234, 893, 893
16460503, 28.0399, 1135, 1281, 893, 893
16464004, 28.0399, 1287, 1296, 893, 893
16467505, 28.0399, 1223, 1238, 893, 893
16471006, 28.0399, 1228, 1240, 893, 893
16474507, 28.0399, 1268, 1270, 893, 893
16478008, 28.0399, 1254, 1214, 893, 893
16481509, 28.0399, 1140, 1163, 893, 893
16485000, 27.8997, 1322, 1350, 893, 893
16488501, 27.8997, 1256, 1313, 893, 893
16492002, 27.8997, 1057, 1081, 893, 893
16495503, 27.8997, 1173, 1218, 893, 893
16499004, 27.8997, 1275, 1325, 893, 893
16502505, 27.8997, 1212, 1287, 893, 893
16506006, 27.8997, 1215, 1198, 893, 893
16509507, 27.8997, 1170, 1207, 893, 893
16513008, 27.8997, 1170, 1190, 893, 893
16516509, 27.8997, 1278, 1249, 893, 893
16520000, 27.7602, 1200, 1223, 893, 893
16523501, 27.7602, 1153, 1164, 893, 893
16527002, 27.7602, 1285, 1226, 893, 893
16530503, 27.7602, 1211, 1264, 893, 893
16534004, 27.7602, 1174, 1169, 893, 893
16537505, 27.7602, 1282, 1295, 893, 893
16541006, 27.7602, 1207, 1215, 893, 893
16544507, 27.7602, 1172, 1270, 893, 893
16548008, 27.7602, 1270, 1282, 893, 893
16551509, 27.7602, 1211, 1190, 893, 893
16555000, 27.6214, 1214, 1191, 893, 893
16558501, 27.6214, 1299, 1311, 893, 893
16562002, 27.6214, 1148, 1203, 893, 893
16565503, 27.6214, 1100, 1072, 893, 893
16569004, 27.6214, 1328, 1309, 893, 893
16572505, 27.6214, 1176, 1193, 893, 893
16576006, 27.6214, 1227, 1216, 893, 893
16579507, 27.6214, 1330, 1330, 893, 893
16583008, 27.6214, 1259, 1255, 893, 893
16586509, 27.6214, 1254, 1250, 893, 893
16590000, 27.4833, 1221, 1253, 893, 893
16593501, 27.4833, 1133, 1210, 893, 893
